Novads,Skola,Kopvērtējums,Priekšmets
Rīgas pilsēta (Latgales priekšp.),Rīgas Sergeja Žoltoka vidusskola (š.cietums),44.33%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Mežciema pamatskola,77.00%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 45. vidusskola,77.24%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 49. vidusskola,83.17%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 64. vidusskola,75.68%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 84. vidusskola,73.33%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 85. vidusskola,71.59%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Ezerkrastu vidusskola,74.20%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Juglas vidusskola,75.46%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Teikas vidusskola,79.73%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),"Privātā vidusskola ""Norma""",82.75%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 60. vidusskola,64.88%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 63. vidusskola,59.19%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 74. vidusskola,69.11%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Purvciema vidusskola,67.16%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Š. Dubnova Rīgas Ebreju vidusskola,72.83%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Biznesa un vadības privātvidusskola,51.75%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),"Privātā vidusskola ""Klasika""",88.33%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),"Privātā vidusskola ""Laisma""",58.00%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 21. vidusskola,60.68%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 80. vidusskola,66.18%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 89. vidusskola,64.46%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 9. vakara (maiņu) vidusskola,47.58%,ANG9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Klasiskā ģimnāzija,75.84%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Friča Brīvzemnieka pamatskola,64.67%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Igauņu pamatskola,82.46%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 47. vidusskola,74.87%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 94. vidusskola,77.50%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 53. vidusskola,56.76%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 61. vidusskola,43.26%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 95. vidusskola,63.94%,ANG9
Rīgas pilsēta (Zemgales priekšp.),"Rīgas vispārizglītojošā privātā vidusskola ""Evrika""",64.13%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 14. vakara (maiņu) vidusskola,46.00%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Angļu ģimnāzija,85.09%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Katoļu ģimnāzija,71.55%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Ziemeļvalstu ģimnāzija,79.57%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Zolitūdes ģimnāzija,71.41%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Āgenskalna Valsts ģimnāzija,79.70%,ANG9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Mūzikas internātvidusskola,47.63%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 31. vidusskola,70.62%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Jāņa Poruka vidusskola,84.00%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Kultūru vidusskola,79.42%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Puškina licejs,60.44%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 10. vidusskola,74.86%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 29. vidusskola,45.71%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 46. vidusskola,63.76%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Rīnūžu vidusskola,65.50%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 13. vidusskola,69.68%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 37. vidusskola,61.05%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 18. vakara (maiņu) vidusskola,69.33%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Valsts 2. ģimnāzija,85.43%,ANG9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 66. speciālā vidusskola,68.96%,ANG9
Rojas novads,Mērsraga vidusskola,52.33%,ANG9
Rojas novads,Rojas vidusskola,74.83%,ANG9
Ropažu novads,Zaķumuižas pamatskola,63.29%,ANG9
Ropažu novads,Ropažu vidusskola,61.64%,ANG9
Rucavas novads,Sikšņu pamatskola,57.11%,ANG9
Rugāju novads,Eglaines pamatskola,61.50%,ANG9
Rugāju novads,Rugāju novada vidusskola,55.40%,ANG9
Rundāles novads,Pilsrundāles vidusskola,72.36%,ANG9
Rundāles novads,Saulaines Profesionālā vidusskola,55.00%,ANG9
Rūjienas novads,Jeru pamatskola,52.50%,ANG9
Rūjienas novads,Rūjienas vidusskola,57.48%,ANG9
Salacgrīvas novads,Krišjāņa Valdemāra Ainažu pamatskola,65.25%,ANG9
Salacgrīvas novads,Salacgrīvas vidusskola,69.97%,ANG9
Salacgrīvas novads,Liepupes vidusskola,78.06%,ANG9
Salas novads,Biržu pamatskola,61.00%,ANG9
Salas novads,Salas vidusskola,61.18%,ANG9
Salas novads,Biržu internātpamatskola,56.13%,ANG9
Salaspils novads,"Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",68.24%,ANG9
Salaspils novads,"Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",60.24%,ANG9
Saldus novads,Saldus pamatskola,78.14%,ANG9
Saldus novads,Saldus novada pašvaldības Jaunlutriņu pamatskola,56.67%,ANG9
Saldus novads,Saldus novada pašvaldības Kursīšu pamatskola,50.57%,ANG9
Saldus novads,Saldus novada pašvaldības Lutriņu pamatskola,55.79%,ANG9
Saldus novads,Saldus novada pašvaldības Nīgrandes pamatskola,53.00%,ANG9
Saldus novads,Saldus novada pašvaldības Pampāļu pamatskola,40.50%,ANG9
Saldus novads,Saldus novada pašvaldības Rubas pamatskola,61.43%,ANG9
Saldus novads,Saldus novada pašvaldības Striķu pamatskola,64.50%,ANG9
Saldus novads,Saldus novada pašvaldības Zirņu pamatskola,59.00%,ANG9
Saldus novads,Saldus 2. vidusskola,71.56%,ANG9
Saldus novads,Saldus 1.vidusskola,73.63%,ANG9
Saldus novads,Saldus novada pašvaldības Druvas vidusskola,73.35%,ANG9
Saldus novads,Saldus novada pašvaldības Ezeres vidusskola,58.29%,ANG9
Saldus novads,Saldus novada pašvaldības Kalnu vidusskola,52.86%,ANG9
Saldus novads,Saldus Vakara vidusskola,49.60%,ANG9
Saldus novads,Saldus novada pašvaldības Cieceres internātpamatskola,52.48%,ANG9
Saulkrastu novads,Saulkrastu vidusskola,71.47%,ANG9
Saulkrastu novads,Zvejniekciema vidusskola,73.89%,ANG9
Sējas novads,Sējas pamatskola,63.20%,ANG9
Sējas novads,Murjāņu sporta ģimnāzija,64.71%,ANG9
Siguldas novads,Siguldas 1. pamatskola,64.26%,ANG9
Siguldas novads,Allažu pamatskola,70.89%,ANG9
Siguldas novads,Mores pamatskola,49.75%,ANG9
Siguldas novads,Siguldas pilsētas vidusskola,49.94%,ANG9
Siguldas novads,Siguldas Valsts ģimnāzija,79.40%,ANG9
Skrīveru novads,Andreja Upīša Skrīveru vidusskola,64.89%,ANG9
Skrundas novads,Nīkrāces pamatskola,56.75%,ANG9
Skrundas novads,Oskara Kalpaka Rudbāržu pamatskola,61.50%,ANG9
Skrundas novads,Skrundas vidusskola,61.44%,ANG9
Skrundas novads,Skrundas Profesionālā vidusskola,46.75%,ANG9
Smiltenes novads,Bilskas pamatskola,55.50%,ANG9
Smiltenes novads,Blomes pamatskola,43.25%,ANG9
Smiltenes novads,Grundzāles pamatskola,48.70%,ANG9
Smiltenes novads,Palsmanes pamatskola,60.36%,ANG9
Smiltenes novads,Variņu pamatskola,49.18%,ANG9
Smiltenes novads,Smiltenes Centra vidusskola,72.36%,ANG9
Smiltenes novads,Smiltenes ģimnāzija,71.91%,ANG9
Stopiņu novads,Stopiņu pamatskola,57.14%,ANG9
Stopiņu novads,Ulbrokas vidusskola,64.16%,ANG9
Stopiņu novads,Upesleju internātpamatskola – rehabilitācijas centrs,73.50%,ANG9
Strenču novads,Strenču novada vidusskola,55.29%,ANG9
Talsu novads,Stendes pamatskola,59.33%,ANG9
Talsu novads,Talsu pamatskola,67.32%,ANG9
Talsu novads,Laidzes pamatskola,60.67%,ANG9
Talsu novads,Laucienes pamatskola,59.09%,ANG9
Talsu novads,Laucienes pamatskolas filiāle,53.63%,ANG9
Talsu novads,Pastendes pamatskola,58.55%,ANG9
Talsu novads,Pūņu pamatskola,61.08%,ANG9
Talsu novads,Virbu pamatskola,62.60%,ANG9
Talsu novads,Vandzenes pamatskola,63.10%,ANG9
Talsu novads,Sabiles vidusskola,59.25%,ANG9
Talsu novads,Talsu 2. vidusskola,69.00%,ANG9
Talsu novads,Talsu Kristīgā vidusskola,70.70%,ANG9
Talsu novads,Valdemārpils vidusskola,59.59%,ANG9
Talsu novads,Talsu novada Vakara un neklātienes vidusskola,43.29%,ANG9
Talsu novads,Talsu Valsts ģimnāzija,70.43%,ANG9
Tērvetes novads,Bukaišu pamatskola,38.00%,ANG9
Tērvetes novads,Tērvetes pamatskola,38.00%,ANG9
Tērvetes novads,Annas Brigaderes pamatskola,76.00%,ANG9
Tērvetes novads,Augstkalnes vidusskola,72.00%,ANG9
Tukuma novads,Tukuma 2. pamatskola,68.48%,ANG9
Tukuma novads,Tukuma E. Birznieka-Upīša 1. pamatskola,65.00%,ANG9
Tukuma novads,Džūkstes pamatskola,58.50%,ANG9
Tukuma novads,Pūres pamatskola,64.00%,ANG9
Tukuma novads,Tukuma 2. vidusskola,72.61%,ANG9
Tukuma novads,Irlavas vidusskola,46.38%,ANG9
Tukuma novads,Tumes vidusskola,65.27%,ANG9
Tukuma novads,Zemgales vidusskola (Tukuma nov.),59.21%,ANG9
Tukuma novads,Tukuma Vakara un neklātienes vidusskola,54.33%,ANG9
Tukuma novads,Tukuma Raiņa ģimnāzija,74.09%,ANG9
Vaiņodes novads,Vaiņodes vidusskola,53.89%,ANG9
Vaiņodes novads,Vaiņodes internātpamatskola,55.50%,ANG9
Valkas novads,Ērģemes pamatskola,65.33%,ANG9
Valkas novads,Kārķu pamatskola,73.75%,ANG9
Valkas novads,Ozolu pamatskola,55.33%,ANG9
Valkas novads,Vijciema pamatskola,46.20%,ANG9
Valkas novads,Valkas pamatskola,64.13%,ANG9
Valkas novads,Valkas ģimnāzija,76.07%,ANG9
Kocēnu novads,Jaunburtnieku pamatskola,53.11%,ANG9
Kocēnu novads,Jura Neikena Dikļu pamatskola,67.67%,ANG9
Kocēnu novads,Kocēnu pamatskola,71.33%,ANG9
Kocēnu novads,Rubenes pamatskola,68.55%,ANG9
Valmieras pilsēta,Valmieras 5. vidusskola,54.96%,ANG9
Valmieras pilsēta,Valmieras Viestura vidusskola,72.52%,ANG9
Valmieras pilsēta,Valmieras 2. vidusskola,59.04%,ANG9
Valmieras pilsēta,Valmieras 2.vidusskolas filiāle,42.60%,ANG9
Valmieras pilsēta,Valmieras Pārgaujas ģimnāzija,69.60%,ANG9
Valmieras pilsēta,Valmieras Valsts ģimnāzija,76.59%,ANG9
Valmieras pilsēta,Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs,37.33%,ANG9
Varakļānu novads,Murmastienes pamatskola,42.29%,ANG9
Varakļānu novads,Varakļānu novada pašvaldības Stirnienes pamatskola,61.00%,ANG9
Varakļānu novads,Varakļānu vidusskola,62.19%,ANG9
Vārkavas novads,Vārkavas vidusskola,63.33%,ANG9
Vecpiebalgas novads,Taurenes pamatskola,61.00%,ANG9
Vecpiebalgas novads,Vecpiebalgas vidusskola,65.23%,ANG9
Vecumnieku novads,Stelpes pamatskola,69.60%,ANG9
Vecumnieku novads,Misas vidusskola,66.80%,ANG9
Vecumnieku novads,Skaistkalnes vidusskola,55.63%,ANG9
Vecumnieku novads,Vecumnieku novada Domes Valles vidusskola,62.50%,ANG9
Vecumnieku novads,Vecumnieku vidusskola,63.04%,ANG9
Ventspils novads,Ances pamatskola,60.75%,ANG9
Ventspils novads,Popes pamatskola,55.20%,ANG9
Ventspils novads,Puzes pamatskola,67.29%,ANG9
Ventspils novads,Užavas pamatskola,60.83%,ANG9
Ventspils novads,Zlēku pamatskola,93.50%,ANG9
Ventspils novads,Zūru pamatskola,74.17%,ANG9
Ventspils novads,Piltenes vidusskola,63.17%,ANG9
Ventspils novads,Ugāles vidusskola,60.52%,ANG9
Ventspils pilsēta,Ventspils 2. pamatskola,70.84%,ANG9
Ventspils pilsēta,Ventspils 4. vidusskola,80.95%,ANG9
Ventspils pilsēta,Ventspils 5. vidusskola,70.30%,ANG9
Ventspils pilsēta,Ventspils 2. vidusskola,63.51%,ANG9
Ventspils pilsēta,Ventspils 3. vidusskola,65.10%,ANG9
Ventspils pilsēta,Ventspils 6. vidusskola,67.00%,ANG9
Ventspils pilsēta,Ventspils vakara vidusskola,46.13%,ANG9
Ventspils pilsēta,Ventspils 1. ģimnāzija,80.26%,ANG9
Viesītes novads,Rites pamatskola,77.50%,ANG9
Viesītes novads,Viesītes vidusskola,62.12%,ANG9
Viļakas novads,Viduču pamatskola,75.00%,ANG9
Viļakas novads,Žīguru pamatskola,75.33%,ANG9
Viļakas novads,Rekavas vidusskola,64.30%,ANG9
Viļakas novads,Viļakas Valsts ģimnāzija,67.33%,ANG9
Viļānu novads,Dekšāru pamatskola,63.00%,ANG9
Viļānu novads,Viļānu vidusskola,66.75%,ANG9
Zilupes novads,Zilupes vidusskola,52.38%,ANG9
Aglonas novads,Priežmalas pamatskola,39.55%,LAT9
Aglonas novads,Šķeltovas pamatskola,64.77%,LAT9
Aglonas novads,Aglonas vidusskola,72.73%,LAT9
Aglonas novads,Aglonas Katoļu ģimnāzija,69.09%,LAT9
Aglonas novads,Aglonas internātvidusskola,41.95%,LAT9
Aizkraukles novads,Aizkraukles Vakara (maiņu) vidusskola,51.45%,LAT9
Aizkraukles novads,Aizkraukles novada ģimnāzija,64.70%,LAT9
Aizputes novads,Aizputes pagasta pamatskola,55.12%,LAT9
Aizputes novads,Apriķu pamatskola,68.79%,LAT9
Aizputes novads,Dzērves pamatskola,64.02%,LAT9
Aizputes novads,Kalvenes pamatskola,67.52%,LAT9
Aizputes novads,Māteru Jura Kazdangas pamatskola,71.26%,LAT9
Aizputes novads,Aizputes vidusskola,62.05%,LAT9
Aizputes novads,Aizputes novada Neklātienes vidusskolas Aizputes konsult. punkts,50.00%,LAT9
Aizputes novads,Cīravas Profesionālā vidusskola,53.01%,LAT9
Aknīstes novads,Asares pamatskola,50.91%,LAT9
Aknīstes novads,Gārsenes pamatskola,60.76%,LAT9
Aknīstes novads,Aknīstes vidusskola,69.94%,LAT9
Alojas novads,Ozolmuižas pamatskola,58.79%,LAT9
Alojas novads,Puikules pamatskola,63.18%,LAT9
Alojas novads,Alojas Ausekļa vidusskola,63.67%,LAT9
Alojas novads,Staiceles vidusskola,60.86%,LAT9
Alsungas novads,Alsungas vidusskola,69.20%,LAT9
Alūksnes novads,Bejas pamatskola,57.52%,LAT9
Alūksnes novads,Ilzenes pamatskola,74.55%,LAT9
Alūksnes novads,Malienas pamatskola,70.23%,LAT9
Alūksnes novads,Mālupes pamatskola,62.93%,LAT9
Alūksnes novads,Mārkalnes pamatskola,69.22%,LAT9
Alūksnes novads,Strautiņu pamatskola,62.48%,LAT9
Alūksnes novads,Ziemeru pamatskola,51.82%,LAT9
Alūksnes novads,Jaunannas Mūzikas un mākslas pamatskola,70.45%,LAT9
Alūksnes novads,Pededzes pamatskola,84.24%,LAT9
Alūksnes novads,Liepnas vidusskola,68.55%,LAT9
Alūksnes novads,Alūksnes novada vidusskola,58.60%,LAT9
Alūksnes novads,Ernsta Glika Alūksnes Valsts ģimnāzija,71.70%,LAT9
Alūksnes novads,Alsviķu Profesionālā skola,52.91%,LAT9
Alūksnes novads,Liepnas internātpamatskola,60.91%,LAT9
Amatas novads,Amatas pamatskola,59.55%,LAT9
Amatas novads,Sērmūkšu pamatskola,63.64%,LAT9
Amatas novads,Skujenes pamatskola,63.27%,LAT9
Amatas novads,Zaubes pamatskola,70.61%,LAT9
Amatas novads,Nītaures vidusskola,71.36%,LAT9
Apes novads,Sikšņu pamatskola,71.45%,LAT9
Apes novads,Trapenes pamatskola,59.39%,LAT9
Apes novads,Dāvja Ozoliņa Apes vidusskola,58.83%,LAT9
Apes novads,Ojāra Vācieša Gaujienas vidusskola,62.07%,LAT9
Apes novads,Gaujienas speciālā internātpamatskola,69.70%,LAT9
Auces novads,Auces vidusskola,62.34%,LAT9
Auces novads,Bēnes vidusskola,69.14%,LAT9
Ādažu novads,Privātā vidusskola Ādažu Brīvā Valdorfa skola,69.19%,LAT9
Ādažu novads,Ādažu vidusskola,66.35%,LAT9
Babītes novads,Babītes vidusskola,65.99%,LAT9
Baldones novads,Baldones Mūzikas pamatskola,79.02%,LAT9
Baldones novads,Baldones vidusskola,67.43%,LAT9
Baltinavas novads,Baltinavas vidusskola,55.98%,LAT9
Balvu novads,Briežuciema pamatskola,66.97%,LAT9
Balvu novads,Stacijas pamatskola,65.80%,LAT9
Balvu novads,Balvu Amatniecības vidusskola,67.78%,LAT9
Balvu novads,Bērzpils vidusskola,63.30%,LAT9
Balvu novads,Tilžas vidusskola,59.82%,LAT9
Balvu novads,Balvu Valsts ģimnāzija,72.47%,LAT9
Balvu novads,Tilžas internātpamatskola,65.15%,LAT9
Bauskas novads,Bauskas pilsētas pamatskola,73.81%,LAT9
Bauskas novads,Codes pamatskola,56.82%,LAT9
Bauskas novads,Griķu pamatskola,71.82%,LAT9
Bauskas novads,Jaunsaules pamatskola,67.73%,LAT9
Bauskas novads,Mežgaļu pamatskola,78.75%,LAT9
Bauskas novads,Mežotnes pamatskola,57.45%,LAT9
Bauskas novads,Ozolaines pamatskola,67.98%,LAT9
Bauskas novads,Vecsaules pamatskola,66.97%,LAT9
Bauskas novads,Īslīces vidusskola,60.97%,LAT9
Bauskas novads,Uzvaras vidusskola,72.66%,LAT9
Bauskas novads,Bauskas 2. vidusskola,61.88%,LAT9
Bauskas novads,Bauskas Valsts ģimnāzija,72.91%,LAT9
Bauskas novads,Mežotnes internātvidusskola,53.33%,LAT9
Beverīnas novads,J. Endzelīna Kauguru pamatskola,72.66%,LAT9
Beverīnas novads,Trikātas pamatskola,70.07%,LAT9
Brocēnu novads,Blīdenes pamatskola,68.77%,LAT9
Brocēnu novads,Gaiķu pamatskola,78.73%,LAT9
Brocēnu novads,Remtes pamatskola,87.88%,LAT9
Brocēnu novads,Brocēnu vidusskola,65.18%,LAT9
Burtnieku novads,Ēveles pamatskola,74.70%,LAT9
Burtnieku novads,Matīšu pamatskola,65.86%,LAT9
Burtnieku novads,Rencēnu pamatskola,67.73%,LAT9
Burtnieku novads,Burtnieku Ausekļa vidusskola,54.85%,LAT9
Carnikavas novads,Carnikavas pamatskola,70.25%,LAT9
Cesvaines novads,Cesvaines vidusskola,62.51%,LAT9
Cesvaines novads,Cesvaines internātpamatskola,52.27%,LAT9
Cēsu novads,Cēsu 1. pamatskola,67.30%,LAT9
Cēsu novads,Cēsu 2. pamatskola,69.32%,LAT9
Cēsu novads,Cēsu pilsētas pamatskola,52.73%,LAT9
Cēsu novads,Līvu pamatskola,57.73%,LAT9
Cēsu novads,Rāmuļu pamatskola,64.36%,LAT9
Cēsu novads,Cēsu 2. vidusskola,53.33%,LAT9
Cēsu novads,Cēsu 2. vakara (maiņu) vidusskola,50.30%,LAT9
Cēsu novads,Cēsu Valsts ģimnāzija,76.91%,LAT9
Cēsu novads,Draudzīgā Aicinājuma Cēsu Valsts ģimnāzija,77.83%,LAT9
Ciblas novads,Cirmas pamatskola,47.27%,LAT9
Dagdas novads,Šķaunes pamatskola,68.00%,LAT9
Dagdas novads,Andrupenes pamatskola,68.28%,LAT9
Dagdas novads,Andzeļu pamatskola,51.82%,LAT9
Dagdas novads,Asūnes pamatskola,77.95%,LAT9
Dagdas novads,Ezernieku vidusskola,66.57%,LAT9
Dagdas novads,Dagdas vidusskola,68.71%,LAT9
Daugavpils novads,Naujenes pamatskola,60.00%,LAT9
Daugavpils novads,Nīcgales pamatskola,51.59%,LAT9
Daugavpils novads,Skrudalienas pamatskola,59.09%,LAT9
Daugavpils novads,Kalupes pamatskola,57.37%,LAT9
Daugavpils novads,Vaboles vidusskola,69.59%,LAT9
Daugavpils pilsēta,Daugavpils Vienības pamatskola,61.19%,LAT9
Daugavpils pilsēta,Daugavpils Saskaņas pamatskola,76.32%,LAT9
Daugavpils pilsēta,Daugavpils 3. vidusskola,61.28%,LAT9
Daugavpils pilsēta,Daugavpils Valsts ģimnāzija,74.11%,LAT9
Daugavpils pilsēta,Daugavpils logopēdiskā internātpamatskola - attīstības centrs,61.09%,LAT9
Dobeles novads,Dobeles Kristīgā pamatskola,58.86%,LAT9
Dobeles novads,Bikstu pamatskola,58.35%,LAT9
Dobeles novads,Gardenes pamatskola,46.57%,LAT9
Dobeles novads,Krimūnu pamatskola,59.45%,LAT9
Dobeles novads,Mežinieku pamatskola,64.89%,LAT9
Dobeles novads,Naudītes pamatskola,49.70%,LAT9
Dobeles novads,Penkules pamatskola,66.16%,LAT9
Dobeles novads,Annenieku pamatskola,50.00%,LAT9
Dobeles novads,Lejasstrazdu pamatskola,47.12%,LAT9
Dobeles novads,Dobeles 1. vidusskola,53.06%,LAT9
Dobeles novads,Dobeles Valsts ģimnāzija,70.45%,LAT9
Dobeles novads,Dobeles Amatniecības un vispārizglītojošā vidusskola,42.58%,LAT9
Dobeles novads,Apguldes Profesionālā vidusskola,60.91%,LAT9
Dundagas novads,Kolkas pamatskola,68.86%,LAT9
Dundagas novads,Dundagas vidusskola,66.93%,LAT9
Durbes novads,Ata Kronvalda Durbes vidusskola,76.42%,LAT9
Engures novads,Lapmežciema pamatskola,68.18%,LAT9
Engures novads,Smārdes pamatskola,68.11%,LAT9
Engures novads,Engures vidusskola,58.73%,LAT9
Ērgļu novads,Jāņa Zālīša Sausnējas pamatskola,63.03%,LAT9
Ērgļu novads,Ērgļu vidusskola,72.34%,LAT9
Garkalnes novads,Garkalnes vidusskola,64.55%,LAT9
Garkalnes novads,Berģu Mūzikas un mākslas pamatskola,68.18%,LAT9
Grobiņas novads,Bārtas pamatskola,67.09%,LAT9
Grobiņas novads,Gaviezes pamatskola,47.07%,LAT9
Grobiņas novads,Kapsēdes pamatskola,68.18%,LAT9
Grobiņas novads,Grobiņas pamatskola,64.47%,LAT9
Grobiņas novads,Grobiņas ģimnāzija,68.67%,LAT9
Gulbenes novads,Daukstes pamatskola,57.91%,LAT9
Gulbenes novads,Druvienas pamatskola,77.09%,LAT9
Gulbenes novads,Galgauskas pamatskola,59.70%,LAT9
Gulbenes novads,K. Valdemāra pamatskola,57.92%,LAT9
Gulbenes novads,Litenes pamatskola,68.18%,LAT9
Gulbenes novads,Rankas pamatskola,60.91%,LAT9
Gulbenes novads,Stāķu pamatskola,54.71%,LAT9
Gulbenes novads,Stāmerienas pamatskola,62.56%,LAT9
Gulbenes novads,Tirzas pamatskola,59.26%,LAT9
Gulbenes novads,Gulbenes 2. vidusskola,65.05%,LAT9
Gulbenes novads,Gulbenes vidusskola,64.20%,LAT9
Gulbenes novads,Gulbīša vidusskola,55.68%,LAT9
Gulbenes novads,Lejasciema vidusskola,61.25%,LAT9
Gulbenes novads,Lizuma vidusskola,68.33%,LAT9
Gulbenes novads,Gulbenes Vakara (maiņu) vidusskola,53.64%,LAT9
Gulbenes novads,Gulbenes novada valsts ģimnāzija,73.64%,LAT9
Gulbenes novads,Rankas Profesionālā vidusskola,47.27%,LAT9
Iecavas novads,Dzimtmisas pamatskola,67.64%,LAT9
Iecavas novads,Iecavas vidusskola,70.69%,LAT9
Iecavas novads,Iecavas internātpamatskola,68.23%,LAT9
Ikšķiles novads,Tīnūžu pamatskola,71.02%,LAT9
Ikšķiles novads,Ikšķiles vidusskola,64.76%,LAT9
Ilūkstes novads,Subates pamatskola,62.91%,LAT9
Ilūkstes novads,Eglaines pamatskola,69.43%,LAT9
Ilūkstes novads,Ilūkstes 1. vidusskola,65.11%,LAT9
Ilūkstes novads,Bebrenes vidusskola,72.95%,LAT9
Inčukalna novads,Inčukalna pamatskola,76.44%,LAT9
Inčukalna novads,Vangažu vidusskola,64.73%,LAT9
Jaunjelgavas novads,Daudzeses pamatskola,65.30%,LAT9
Jaunjelgavas novads,Seces pagasta pamatskola,73.52%,LAT9
Jaunjelgavas novads,Sunākstes pamatskola,40.00%,LAT9
Jaunjelgavas novads,Jaunjelgavas vidusskola,78.73%,LAT9
Jaunpiebalgas novads,Jaunpiebalgas vidusskola,56.36%,LAT9
Jaunpils novads,Jaunpils vidusskola,57.27%,LAT9
Jelgavas novads,Platones pamatskola,65.73%,LAT9
Jelgavas novads,Aizupes pamatskola,66.89%,LAT9
Jelgavas novads,Sesavas pamatskola,64.65%,LAT9
Jelgavas novads,Svētes pamatskola,60.33%,LAT9
Jelgavas novads,Vilces pamatskola,55.63%,LAT9
Jelgavas novads,Zaļenieku pamatskola,70.19%,LAT9
Jelgavas novads,Šķibes pamatskola,53.07%,LAT9
Jelgavas novads,Elejas vidusskola,59.89%,LAT9
Jelgavas novads,Kalnciema vidusskola,72.20%,LAT9
Jelgavas novads,Līvbērzes vidusskola,63.77%,LAT9
Jelgavas novads,Staļģenes vidusskola,63.06%,LAT9
Jelgavas novads,Vircavas vidusskola,63.55%,LAT9
Jelgavas novads,Kalnciema pagasta vidusskola,65.23%,LAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Zaļenieku konsult. punkts,46.36%,LAT9
Jelgavas pilsēta,Jelgavas 4. vidusskola,59.21%,LAT9
Jelgavas pilsēta,Jelgavas Vakara (maiņu) vidusskola,66.36%,LAT9
Jelgavas pilsēta,Jelgavas 1. ģimnāzija,60.67%,LAT9
Jelgavas pilsēta,Jelgavas Spīdolas ģimnāzija,67.89%,LAT9
Jelgavas pilsēta,Jelgavas Valsts ģimnāzija,64.98%,LAT9
Jelgavas pilsēta,Jelgavas Amatu vidusskola,47.14%,LAT9
Jelgavas pilsēta,Jelgavas 1.speciālā internātpamatskola,62.55%,LAT9
Jēkabpils novads,Ābeļu pamatskola,56.75%,LAT9
Jēkabpils novads,Bērzgala pamatskola,63.64%,LAT9
Jēkabpils novads,Dignājas pamatskola,66.25%,LAT9
Jēkabpils novads,Dunavas pamatskola,44.55%,LAT9
Jēkabpils novads,Rubeņu pamatskola,65.15%,LAT9
Jēkabpils novads,Zasas vidusskola,71.47%,LAT9
Jēkabpils pilsēta,Jēkabpils 3. vidusskola,68.60%,LAT9
Jēkabpils pilsēta,Jēkabpils Valsts ģimnāzija,68.31%,LAT9
