Novads,Skola,Kopvērtējums,Priekšmets
Balvu novads,Balvu Valsts ģimnāzija,76.96%,LAT9
Balvu novads,Briežuciema pamatskola,75.04%,LAT9
Balvu novads,Stacijas pamatskola,62.09%,LAT9
Balvu novads,Tilžas internātpamatskola,57.85%,LAT9
Balvu novads,Bērzpils vidusskola,64.85%,LAT9
Balvu novads,Tilžas vidusskola,70.32%,LAT9
Bauskas novads,Bauskas pilsētas Kristīgā pamatskola,67.97%,LAT9
Bauskas novads,Bauskas pilsētas pamatskola,79.37%,LAT9
Bauskas novads,Bauskas 1. vidusskola,74.78%,LAT9
Bauskas novads,Bauskas 2. vidusskola,73.35%,LAT9
Bauskas novads,Codes pamatskola,62.56%,LAT9
Bauskas novads,Griķu pamatskola,73.13%,LAT9
Bauskas novads,Mežgaļu pamatskola,72.86%,LAT9
Bauskas novads,Mežotnes pamatskola,59.90%,LAT9
Bauskas novads,Ozolaines pamatskola,69.16%,LAT9
Bauskas novads,Vecsaules pamatskola,66.65%,LAT9
Bauskas novads,Īslīces vidusskola,61.07%,LAT9
Bauskas novads,Uzvaras vidusskola,63.57%,LAT9
Bauskas novads,Mežotnes internātvidusskola,66.30%,LAT9
Beverīnas novads,J. Endzelīna Kauguru pamatskola,70.86%,LAT9
Beverīnas novads,Trikātas pamatskola,77.61%,LAT9
Brocēnu novads,Brocēnu vidusskola,65.49%,LAT9
Brocēnu novads,Blīdenes pamatskola,65.06%,LAT9
Brocēnu novads,Gaiķu pamatskola,62.32%,LAT9
Brocēnu novads,Remtes pamatskola,63.64%,LAT9
Burtnieku novads,Ēveles pamatskola,67.50%,LAT9
Burtnieku novads,Matīšu pamatskola,65.94%,LAT9
Burtnieku novads,Rencēnu pamatskola,66.48%,LAT9
Burtnieku novads,Burtnieku Ausekļa vidusskola,67.85%,LAT9
Carnikavas novads,Carnikavas pamatskola,76.01%,LAT9
Cesvaines novads,Cesvaines vidusskola,57.98%,LAT9
Cesvaines novads,Cesvaines internātpamatskola,52.27%,LAT9
Cēsu novads,Cēsu 1. pamatskola,68.49%,LAT9
Cēsu novads,Cēsu 2. pamatskola,76.32%,LAT9
Cēsu novads,Cēsu pilsētas pamatskola,62.93%,LAT9
Cēsu novads,Cēsu pilsētas Vakara vidusskola,55.40%,LAT9
Cēsu novads,Cēsu 2. vakara (maiņu) vidusskola,48.36%,LAT9
Cēsu novads,Cēsu Valsts ģimnāzija,81.26%,LAT9
Cēsu novads,Draudzīgā Aicinājuma Cēsu Valsts ģimnāzija,79.63%,LAT9
Cēsu novads,Cēsu sanatorijas internātpamatskola,79.45%,LAT9
Cēsu novads,Līvu pamatskola,60.66%,LAT9
Cēsu novads,Rāmuļu pamatskola,61.01%,LAT9
Ciblas novads,Cirmas pamatskola,65.61%,LAT9
Ciblas novads,Pušmucovas pamatskola,59.51%,LAT9
Ciblas novads,Ciblas vidusskola,63.64%,LAT9
Dagdas novads,Dagdas vidusskola,66.00%,LAT9
Dagdas novads,Dagdas arodvidusskola,52.63%,LAT9
Dagdas novads,Andrupenes pamatskola,61.91%,LAT9
Dagdas novads,Andzeļu pamatskola,59.77%,LAT9
Dagdas novads,Asūnes pamatskola,68.57%,LAT9
Dagdas novads,Ezernieku vidusskola,70.95%,LAT9
Daugavpils novads,Naujenes pamatskola,66.06%,LAT9
Daugavpils novads,Nīcgales pamatskola,70.00%,LAT9
Daugavpils novads,Skrudalienas pamatskola,64.77%,LAT9
Daugavpils novads,Kalupes pamatskola,62.24%,LAT9
Daugavpils novads,Lāču pamatskola,61.91%,LAT9
Daugavpils novads,Špoģu vidusskola,71.76%,LAT9
Daugavpils novads,Vaboles vidusskola,73.18%,LAT9
Daugavpils novads,Sventes vidusskola,61.11%,LAT9
Daugavpils novads,Medumu vidusskola,60.00%,LAT9
Daugavpils pilsēta,Daugavpils Saskaņas pamatskola,71.16%,LAT9
Daugavpils pilsēta,Daugavpils 12. vidusskola,68.67%,LAT9
Daugavpils pilsēta,Daugavpils 3. vidusskola,62.83%,LAT9
Daugavpils pilsēta,Daugavpils Valsts ģimnāzija,80.31%,LAT9
Daugavpils pilsēta,Daugavpils Mūzikas vidusskola,71.82%,LAT9
Dobeles novads,Dobeles Kristīgā pamatskola,58.79%,LAT9
Dobeles novads,Dobeles 1. vidusskola,51.34%,LAT9
Dobeles novads,Dobeles 2. vidusskola,55.79%,LAT9
Dobeles novads,Dobeles Valsts ģimnāzija,76.06%,LAT9
Dobeles novads,Bikstu pamatskola,52.15%,LAT9
Dobeles novads,Gardenes pamatskola,55.33%,LAT9
Dobeles novads,Mežinieku pamatskola,49.14%,LAT9
Dobeles novads,Naudītes pamatskola,62.05%,LAT9
Dobeles novads,Penkules pamatskola,63.27%,LAT9
Dobeles novads,Annenieku pamatskola,64.14%,LAT9
Dobeles novads,Krimūnu pamatskola,56.82%,LAT9
Dobeles novads,Lejasstrazdu pamatskola,54.24%,LAT9
Dobeles novads,Apguldes arodvidusskola,69.64%,LAT9
Dundagas novads,Kolkas pamatskola,70.91%,LAT9
Dundagas novads,Dundagas vidusskola,63.80%,LAT9
Durbes novads,Ata Kronvalda Durbes vidusskola,70.55%,LAT9
Durbes novads,A. Spāģa Dunalkas pamatskola,60.71%,LAT9
Durbes novads,Rāvas pamatskola,73.79%,LAT9
Durbes novads,Vecpils pamatskola,72.27%,LAT9
Engures novads,Lapmežciema pamatskola,76.06%,LAT9
Engures novads,Smārdes pamatskola,55.83%,LAT9
Engures novads,Engures vidusskola,63.90%,LAT9
Ērgļu novads,Jāņa Zālīša Sausnējas pamatskola,62.42%,LAT9
Ērgļu novads,Ērgļu vidusskola,62.45%,LAT9
Garkalnes novads,Garkalnes-Berģu pamatskola,65.70%,LAT9
Grobiņas novads,Grobiņas vidusskola,70.85%,LAT9
Grobiņas novads,Grobiņas ģimnāzija,69.66%,LAT9
Grobiņas novads,Bārtas pamatskola,72.00%,LAT9
Grobiņas novads,Gaviezes pamatskola,57.84%,LAT9
Grobiņas novads,Kapsēdes pamatskola,71.36%,LAT9
Gulbenes novads,Gulbenes 2. vidusskola,61.15%,LAT9
Gulbenes novads,Gulbenes vidusskola,59.15%,LAT9
Gulbenes novads,Gulbenes Vakara (maiņu) vidusskola,54.75%,LAT9
Gulbenes novads,Gulbenes novada valsts ģimnāzija,78.42%,LAT9
Gulbenes novads,Daukstes pamatskola,69.36%,LAT9
Gulbenes novads,Druvienas pamatskola,59.66%,LAT9
Gulbenes novads,Galgauskas pamatskola,59.58%,LAT9
Gulbenes novads,K. Valdemāra pamatskola,67.16%,LAT9
Gulbenes novads,Litenes pamatskola,69.62%,LAT9
Gulbenes novads,Ozolkalna pamatskola,65.23%,LAT9
Gulbenes novads,Rankas pamatskola,61.67%,LAT9
Gulbenes novads,Stāķu pamatskola,66.01%,LAT9
Gulbenes novads,Stāmerienas pamatskola,65.97%,LAT9
Gulbenes novads,Tirzas pamatskola,63.56%,LAT9
Gulbenes novads,Gulbīša vidusskola,61.17%,LAT9
Gulbenes novads,Lejasciema vidusskola,71.91%,LAT9
Gulbenes novads,Lizuma vidusskola,62.94%,LAT9
Gulbenes novads,Jaungulbenes arodvidusskola,58.18%,LAT9
Gulbenes novads,Rankas arodvidusskola,49.09%,LAT9
Iecavas novads,Dzimtmisas pamatskola,74.69%,LAT9
Iecavas novads,Iecavas internātpamatskola,59.29%,LAT9
Iecavas novads,Iecavas vidusskola,65.86%,LAT9
Ikšķiles novads,Ikšķiles vidusskola,69.04%,LAT9
Ikšķiles novads,Tīnūžu pamatskola,68.95%,LAT9
Ilūkstes novads,Subates pamatskola,60.74%,LAT9
Ilūkstes novads,Ilūkstes 1. vidusskola,68.78%,LAT9
Ilūkstes novads,Ilūkstes novada Neklātienes vidusskola,58.91%,LAT9
Ilūkstes novads,Eglaines pamatskola,70.49%,LAT9
Ilūkstes novads,Bebrenes vidusskola,73.43%,LAT9
Inčukalna novads,Vangažu vidusskola,58.00%,LAT9
Inčukalna novads,Inčukalna pamatskola,68.06%,LAT9
Jaunjelgavas novads,Jaunjelgavas vidusskola,69.62%,LAT9
Jaunjelgavas novads,Daudzeses pamatskola,70.30%,LAT9
Jaunjelgavas novads,Seces pagasta pamatskola,69.16%,LAT9
Jaunjelgavas novads,Sunākstes pamatskola,51.82%,LAT9
Jaunpils novads,Jaunpils vidusskola,58.69%,LAT9
Jelgavas novads,Aizupes pamatskola,62.14%,LAT9
Jelgavas novads,Sesavas pamatskola,57.80%,LAT9
Jelgavas novads,Svētes pamatskola,58.82%,LAT9
Jelgavas novads,Šķibes pamatskola,54.88%,LAT9
Jelgavas novads,Vilces pamatskola,58.67%,LAT9
Jelgavas novads,Zaļenieku pamatskola,59.58%,LAT9
Jelgavas novads,Elejas vidusskola,58.33%,LAT9
Jelgavas novads,Kalnciema pilsētas vidusskola,64.74%,LAT9
Jelgavas novads,Kalnciema vidusskola,64.43%,LAT9
Jelgavas novads,Līvbērzes vidusskola,62.88%,LAT9
Jelgavas novads,Platones pamatskola,56.00%,LAT9
Jelgavas novads,Staļģenes vidusskola,65.60%,LAT9
Jelgavas novads,Vircavas vidusskola,62.76%,LAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Elejas konsult. punkts,41.29%,LAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Svētes konsult. punkts,45.29%,LAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Zaļenieku konsult. punkts,45.23%,LAT9
Jelgavas pilsēta,"Lazdiņas privātā vidusskola ""Punktiņš""",41.36%,LAT9
Jelgavas pilsēta,Jelgavas 4. vidusskola,57.48%,LAT9
Jelgavas pilsēta,Jelgavas Vakara (maiņu) vidusskola,49.85%,LAT9
Jelgavas pilsēta,Jelgavas 1. ģimnāzija,60.17%,LAT9
Jelgavas pilsēta,Jelgavas Spīdolas ģimnāzija,69.30%,LAT9
Jelgavas pilsēta,Jelgavas Valsts ģimnāzija,70.19%,LAT9
Jelgavas pilsēta,Jelgavas Amatu vidusskola,56.72%,LAT9
Jelgavas pilsēta,Jelgavas 1. sanatorijas internātpamatskola,63.01%,LAT9
Jēkabpils novads,Ābeļu pamatskola,55.84%,LAT9
Jēkabpils novads,Bērzgala pamatskola,67.14%,LAT9
Jēkabpils novads,Dignājas pamatskola,74.21%,LAT9
Jēkabpils novads,Dunavas pamatskola,72.73%,LAT9
Jēkabpils novads,Rubenes pamatskola,73.86%,LAT9
Jēkabpils novads,Zasas vidusskola,76.43%,LAT9
Jēkabpils pilsēta,Jēkabpils 3. vidusskola,69.61%,LAT9
Jēkabpils pilsēta,Jēkabpils vakara vidusskola,55.66%,LAT9
Jēkabpils pilsēta,Jēkabpils Valsts ģimnāzija,68.13%,LAT9
Jūrmalas pilsēta,Jūrmalas Alternatīvā skola,74.09%,LAT9
Jūrmalas pilsēta,Majoru pamatskola,65.56%,LAT9
Jūrmalas pilsēta,Slokas pamatskola,59.80%,LAT9
Jūrmalas pilsēta,Pumpuru vidusskola,59.52%,LAT9
Jūrmalas pilsēta,Ķemeru vidusskola,56.50%,LAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Lielupes vidusskola,70.23%,LAT9
Jūrmalas pilsēta,Jūrmalas vakara vidusskola,49.67%,LAT9
Jūrmalas pilsēta,Jūrmalas Valsts ģimnāzija,71.93%,LAT9
Kandavas novads,Kandavas Kārļa Mīlenbaha vidusskola,66.31%,LAT9
Kandavas novads,Kandavas internātvidusskola,59.65%,LAT9
Kandavas novads,Cēres pamatskola,66.17%,LAT9
Kandavas novads,Matkules pamatskola,61.43%,LAT9
Kandavas novads,Vānes pamatskola,67.27%,LAT9
Kandavas novads,Kandavas novada Zantes pamatskola,58.18%,LAT9
Kandavas novads,Zemītes pamatskola,60.08%,LAT9
Kārsavas novads,Kārsavas vidusskola,70.55%,LAT9
Kārsavas novads,Mežvidu pamatskola,67.14%,LAT9
Kārsavas novads,Salnavas pamatskola,58.43%,LAT9
Kokneses novads,Bebru pamatskola,61.82%,LAT9
Kokneses novads,Pērses pamatskola,63.64%,LAT9
Kokneses novads,Ilmāra Gaiša Kokneses vidusskola,67.25%,LAT9
Kokneses novads,Bebru vispārizglītojošā internātpamatskola,52.46%,LAT9
Krāslavas novads,Krāslavas pamatskola,69.01%,LAT9
Krāslavas novads,Krāslavas Valsts ģimnāzija,72.97%,LAT9
Krāslavas novads,Aulejas pamatskola,46.36%,LAT9
Krāslavas novads,Izvaltas pamatskola,57.85%,LAT9
Krāslavas novads,Skaistas pamatskola,57.60%,LAT9
Krāslavas novads,Robežnieku pamatskola,58.39%,LAT9
Krāslavas novads,Indras vidusskola,59.09%,LAT9
Krimuldas novads,Garlība Merķeļa Lēdurgas pamatskola,71.09%,LAT9
Krimuldas novads,Turaidas pamatskola,61.82%,LAT9
Krimuldas novads,Krimuldas vidusskola,61.08%,LAT9
Krustpils novads,Liepenes pamatskola,69.60%,LAT9
Krustpils novads,Sūnu pamatskola,62.53%,LAT9
Krustpils novads,Krustpils pamatskola,62.65%,LAT9
Krustpils novads,Mežāres pamatskola,53.18%,LAT9
Krustpils novads,Vīpes pamatskola,64.65%,LAT9
Krustpils novads,Brāļu Skrindu Atašienes vidusskola,66.36%,LAT9
Kuldīgas novads,Kuldīgas pamatskola,66.07%,LAT9
Kuldīgas novads,Kuldīgas 2. vidusskola,57.99%,LAT9
Kuldīgas novads,Kuldīgas Centra vidusskola,64.99%,LAT9
Kuldīgas novads,Kuldīgas Mākslas un humanitāro zinību vidusskola,64.75%,LAT9
Kuldīgas novads,V. Plūdoņa Kuldīgas ģimnāzija,64.93%,LAT9
Kuldīgas novads,Kuldīgas Tehnoloģiju un tūrisma profesionālā vidusskola,56.73%,LAT9
Kuldīgas novads,Ēdoles pamatskola,64.42%,LAT9
Kuldīgas novads,Laidu pamatskola,60.00%,LAT9
Kuldīgas novads,Turlavas pamatskola,61.36%,LAT9
Kuldīgas novads,Vārmes pamatskola,68.54%,LAT9
Kuldīgas novads,Vilgāles pamatskola,65.45%,LAT9
Kuldīgas novads,Z.A. Meierovica Kabiles pamatskola,54.85%,LAT9
Ķeguma novads,Ķeguma komercnovirziena vidusskola,72.52%,LAT9
Ķeguma novads,Birzgales pamatskola,71.12%,LAT9
Ķekavas novads,Baložu vidusskola,58.68%,LAT9
Ķekavas novads,"Privātā pamatskola ""Gaismas tilts 97""",83.07%,LAT9
Ķekavas novads,Daugmales pamatskola,67.95%,LAT9
Ķekavas novads,Ķekavas vidusskola,69.68%,LAT9
Lielvārdes novads,Kaibalas pamatskola,52.39%,LAT9
Lielvārdes novads,Lielvārdes pamatskola,62.91%,LAT9
Lielvārdes novads,Edgara Kauliņa Lielvārdes vidusskola,67.74%,LAT9
Lielvārdes novads,Lēdmanes pamatskola,68.73%,LAT9
Lielvārdes novads,Jumpravas vidusskola,63.97%,LAT9
Liepājas pilsēta,Liepājas Katoļu pamatskola,69.36%,LAT9
Liepājas pilsēta,Liepājas internātpamatskola,58.38%,LAT9
Liepājas pilsēta,Draudzīgā aicinājuma Liepājas pilsētas 5. vidusskola,66.68%,LAT9
Liepājas pilsēta,J. Čakstes Liepājas pilsētas 10. vidusskola,64.26%,LAT9
Liepājas pilsēta,Liepājas 15. vidusskola,65.75%,LAT9
Liepājas pilsēta,Liepājas 8. vidusskola,61.33%,LAT9
Liepājas pilsēta,Liepājas Raiņa 6. vidusskola,65.87%,LAT9
Liepājas pilsēta,Liepājas vakara (maiņu) vidusskola,60.91%,LAT9
Liepājas pilsēta,Liepājas Valsts 1. ģimnāzija,71.07%,LAT9
Limbažu novads,Limbažu 1. vidusskola,66.19%,LAT9
Limbažu novads,Limbažu 2. vidusskola,53.64%,LAT9
Limbažu novads,Limbažu 3. vidusskola,68.29%,LAT9
Limbažu novads,Limbažu Jauniešu un pieaugušo vakara (maiņu) vidusskola,63.18%,LAT9
Limbažu novads,Limbažu Profesionālā vidusskola,42.63%,LAT9
Limbažu novads,Baumaņu Kārļa Viļķenes pamatskola,56.45%,LAT9
Limbažu novads,Friča Bārdas Pociema pamatskola,58.48%,LAT9
Limbažu novads,Lādezera pamatskola,55.05%,LAT9
Limbažu novads,Pāles pamatskola,57.17%,LAT9
Limbažu novads,Umurgas pamatskola,66.06%,LAT9
Limbažu novads,Vidrižu pamatskola,67.81%,LAT9
Līvānu novads,Līvānu 1. vidusskola,72.02%,LAT9
Līvānu novads,Līvānu novada Vakara (maiņu) vidusskola,54.36%,LAT9
Līvānu novads,Jaunsilavas pamatskola,70.42%,LAT9
Līvānu novads,Jersikas pamatskola,73.98%,LAT9
Līvānu novads,Rožupes pamatskola,67.47%,LAT9
Līvānu novads,Sutru pamatskola,61.01%,LAT9
Līvānu novads,Rudzātu vidusskola,74.00%,LAT9
Lubānas novads,Lubānas vidusskola,66.34%,LAT9
Lubānas novads,Meirānu Kalpaka pamatskola,60.00%,LAT9
Ludzas novads,Ludzas novada vakara vidusskola,42.42%,LAT9
Ludzas novads,Ludzas pilsētas ģimnāzija,71.16%,LAT9
Ludzas novads,Nirzas pamatskola,57.77%,LAT9
Ludzas novads,Ņukšu pamatskola,64.18%,LAT9
Ludzas novads,Pildas pamatskola,61.17%,LAT9
Madonas novads,Madonas pilsētas 1. vidusskola,70.41%,LAT9
Madonas novads,Madonas pilsētas 2. vidusskola,59.96%,LAT9
Madonas novads,Madonas Vakara un neklātienes vidusskola,53.18%,LAT9
Madonas novads,Madonas Valsts ģimnāzija,79.22%,LAT9
Madonas novads,Barkavas pamatskola,77.56%,LAT9
Madonas novads,Bērzaunes pamatskola,60.16%,LAT9
Madonas novads,Degumnieku pamatskola,63.13%,LAT9
Madonas novads,Dzelzavas pamatskola,67.34%,LAT9
Madonas novads,Kalsnavas pamatskola,62.15%,LAT9
Madonas novads,Kusas pamatskola,71.36%,LAT9
Madonas novads,Lazdonas pamatskola,49.55%,LAT9
Madonas novads,Liezēres pamatskola,72.83%,LAT9
Madonas novads,Mārcienas pamatskola,44.18%,LAT9
Madonas novads,Mētrienas pamatskola,66.25%,LAT9
Madonas novads,Praulienas pamatskola,67.93%,LAT9
Madonas novads,Sarkaņu pamatskola,63.64%,LAT9
Madonas novads,Vestienas pamatskola,60.36%,LAT9
Madonas novads,Ļaudonas vidusskola,61.44%,LAT9
Madonas novads,Barkavas arodvidusskola,49.14%,LAT9
Mazsalacas novads,Mazsalacas vidusskola,64.60%,LAT9
Mālpils novads,Mālpils internātpamatskola,50.57%,LAT9
Mālpils novads,Sidgundas pamatskola,73.11%,LAT9
Mālpils novads,Mālpils vidusskola,75.89%,LAT9
Mārupes novads,Mārupes vidusskola,63.40%,LAT9
Naukšēnu novads,Naukšēnu vidusskola,68.34%,LAT9
Naukšēnu novads,"Sociālās korekcijas izglītības iestāde ""Naukšēni""",71.82%,LAT9
Neretas novads,Mazzalves pamatskola,63.58%,LAT9
Neretas novads,Sproģu pamatskola,62.16%,LAT9
Neretas novads,Neretas Jāņa Jaunsudrabiņa vidusskola,63.99%,LAT9
Nīcas novads,Rudes pamatskola,74.05%,LAT9
Nīcas novads,Nīcas vidusskola,69.68%,LAT9
Ogres novads,Ogres Sv. Meinarda katoļu pamatskola,68.64%,LAT9
Ogres novads,Ogres 1. vidusskola,73.00%,LAT9
Ogres novads,Ogres Vakara vidusskola,51.53%,LAT9
Ogres novads,Ogres ģimnāzija,68.89%,LAT9
Ogres novads,Krapes pamatskola,78.89%,LAT9
Ogres novads,Ķeipenes pamatskola,73.33%,LAT9
Ogres novads,Lauberes pamatskola,56.23%,LAT9
Ogres novads,Mazozolu pamatskola,69.90%,LAT9
Ogres novads,Meņģeles pamatskola,75.34%,LAT9
Ogres novads,Ogresgala pamatskola,62.56%,LAT9
Ogres novads,Madlienas vidusskola,60.50%,LAT9
Ogres novads,Suntažu vidusskola,68.61%,LAT9
Ogres novads,Taurupes vidusskola,74.55%,LAT9
Ogres novads,Suntažu sanatorijas internātpamatskola,50.76%,LAT9
Olaines novads,Olaines 1. vidusskola,67.24%,LAT9
Ozolnieku novads,Garozas pamatskola,64.55%,LAT9
Ozolnieku novads,Salgales pamatskola,53.43%,LAT9
Ozolnieku novads,Teteles pamatskola,76.65%,LAT9
Ozolnieku novads,Ozolnieku vidusskola,60.77%,LAT9
Pāvilostas novads,Pāvilostas vidusskola,71.87%,LAT9
Pāvilostas novads,Vērgales pamatskola,72.22%,LAT9
Pļaviņu novads,Pļaviņu novada ģimnāzija,65.32%,LAT9
Preiļu novads,Preiļu 1. pamatskola,66.53%,LAT9
Preiļu novads,Preiļu novada Vakara (maiņu) un neklātienes vidusskola,45.61%,LAT9
Preiļu novads,Aizkalnes pamatskola,64.55%,LAT9
Preiļu novads,Pelēču pamatskola,61.40%,LAT9
Preiļu novads,Priekuļu pamatskola,67.07%,LAT9
Preiļu novads,Salas pamatskola,69.66%,LAT9
Priekules novads,Priekules vidusskola,66.83%,LAT9
Priekules novads,Gramzdas pamatskola,62.05%,LAT9
Priekules novads,Kalētu pamatskola,63.03%,LAT9
Priekules novads,Krotes Kronvalda Ata pamatskola,66.06%,LAT9
Priekules novads,Virgas pamatskola,53.64%,LAT9
Rēzeknes novads,Gaigalavas pamatskola,61.05%,LAT9
Rēzeknes novads,Kalnezeru Katoļu pamatskola,75.11%,LAT9
Rēzeknes novads,Rēznas pamatskola,64.74%,LAT9
Rēzeknes novads,Feimaņu pamatskola,54.66%,LAT9
Rēzeknes novads,Jaunstrūžānu pamatskola,58.94%,LAT9
Rēzeknes novads,Sakstagala Jāņa Klīdzēja pamatskola,67.11%,LAT9
Rēzeknes novads,Verēmu pamatskola,56.01%,LAT9
Rēzeknes novads,Dricānu vidusskola,59.55%,LAT9
Rēzeknes novads,Makašānu Amatu vidusskola,61.47%,LAT9
Rēzeknes novads,Maltas 1. vidusskola,62.00%,LAT9
Rēzeknes novads,Nautrēnu vidusskola,69.59%,LAT9
Rēzeknes novads,Kaunatas vidusskola,63.59%,LAT9
Rēzeknes pilsēta,Rēzeknes 1. vidusskola,74.30%,LAT9
Rēzeknes pilsēta,Rēzeknes 5. vidusskola,66.93%,LAT9
Rēzeknes pilsēta,Rēzeknes Katoļu vidusskola,61.70%,LAT9
Rēzeknes pilsēta,Rēzeknes poļu vidusskola,73.64%,LAT9
Rēzeknes pilsēta,Rēzeknes logopēdiskā internātpamatskola,59.09%,LAT9
Riebiņu novads,Dravnieku pamatskola,68.56%,LAT9
Riebiņu novads,Galēnu pamatskola,57.27%,LAT9
Riebiņu novads,Rušonas pamatskola,66.26%,LAT9
Riebiņu novads,Silajāņu pamatskola,55.97%,LAT9
Riebiņu novads,Riebiņu vidusskola,62.10%,LAT9
Rīgas pilsēta (Centra raj.),"Pamatskola ""Rīdze""",70.17%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas Centra daiļamatniecības pamatskola,68.43%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas pilsētas 3. ģimnāzija,68.65%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas 99. vidusskola,71.39%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas Centra humanitārā vidusskola,67.02%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas Raiņa 8. vakara (maiņu) vidusskola,62.07%,LAT9
Rīgas pilsēta (Centra raj.),Natālijas Draudziņas ģimnāzija,63.46%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas Valsts 1. ģimnāzija,81.84%,LAT9
Rīgas pilsēta (Kurzemes raj.),Iļģuciema vidusskola,55.56%,LAT9
Rīgas pilsēta (Kurzemes raj.),"Privātā vidusskola ""Patnis""",64.96%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 19. vidusskola,60.61%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 41. vidusskola,59.45%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 69. vidusskola,67.45%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Doma kora skola,76.11%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Imantas vidusskola,60.96%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Valdorfskola,64.12%,LAT9
Rīgas pilsēta (Kurzemes raj.),Emīla Dārziņa mūzikas vidusskola,72.33%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 1. vakara (maiņu) vidusskola,49.05%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 1.vakara (maiņu) vidusskola (Iļģuciema cietums),35.45%,LAT9
Rīgas pilsēta (Kurzemes raj.),Āgenskalna ģimnāzija,74.20%,LAT9
Rīgas pilsēta (Latgales priekšp.),Andreja Pumpura Rīgas 11. pamatskola,59.30%,LAT9
Rīgas pilsēta (Latgales priekšp.),O.Kalpaka Rīgas Tautas daiļamatu pamatskola,65.97%,LAT9
Rīgas pilsēta (Latgales priekšp.),Kārļa Videnieka Rīgas 77. vidusskola,57.77%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 6. vidusskola,67.47%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 62. vidusskola,66.57%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 90. vidusskola,60.75%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 93. vidusskola,66.42%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Kristīgā vidusskola,77.63%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Lietuviešu vidusskola,66.92%,LAT9
Rīgas pilsēta (Latgales priekšp.),"Privātā vidusskola ""Laisma""",56.82%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas vakara ģimnāzija,53.75%,LAT9
Rīgas pilsēta (Latgales priekšp.),Humanitārā privātģimnāzija,64.16%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas komercģimnāzija,70.91%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas pilsētas Pļavnieku ģimnāzija,62.57%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 3. arodskola,58.03%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Lastādijas internātvidusskola,48.48%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Mežciema pamatskola,76.75%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 100. vidusskola,56.10%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 45. vidusskola,66.18%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 49. vidusskola,74.06%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 64. vidusskola,72.49%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 84. vidusskola,65.97%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 85. vidusskola,60.54%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Ezerkrastu vidusskola,55.65%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Franču licejs,75.21%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Juglas vidusskola,62.99%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Teikas vidusskola,74.79%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Biznesa un vadības privātvidusskola,59.09%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 9. vakara (maiņu) vidusskola,56.31%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Friča Brīvzemnieka pamatskola,70.44%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 47. vidusskola,61.18%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 94. vidusskola,65.08%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Igauņu vidusskola,66.90%,LAT9
